Reviewed in the United States on February 8, 2021;2;False warranty.;"When I first received my ring it fit fine, but it has stretched out to where it slides right off my finger if I so much as wave my hand quickly. The ad stated that the seller would replace it if it didn't fit correctly. I have clicked on everything I could find , cannot find seller's contact, and keep getting sent to Amazon customer service with an end result of ""sorry, we can't resolve this for you"".";"False warranty.,When I first received my ring it fit fine, but it has stretched out to where it slides right off my finger if I so much as wave my hand quickly. The ad stated that the seller would replace it if it didn't fit correctly. I have clicked on everything I could find , cannot find seller's contact, and keep getting sent to Amazon customer service with an end result of ""sorry, we can't resolve this for you"".";;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 6, 2020;2;Finish is terrible;Mine came very blemished out of the package. Considering it didn't hold up to manufacture and packaging, I don't expect it to last long wearing it. I got the graphite color and it looked, new, what I expected it to look like after months of use. Not impressed. While the price seems low, in reality you're buying a small ring of silicone.....what you are paying for is the detail (color and design) and since those weren't done well, it is not a value.;Finish is terrible,Mine came very blemished out of the package. Considering it didn't hold up to manufacture and packaging, I don't expect it to last long wearing it. I got the graphite color and it looked, new, what I expected it to look like after months of use. Not impressed. While the price seems low, in reality you're buying a small ring of silicone.....what you are paying for is the detail (color and design) and since those weren't done well, it is not a value.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 10, 2020;2;Disappointing customer service;Review is not so much about the product, it seems fine and a good value for the price. Review is mainly for the customer service, or lack of. I received an email after purchase saying that if weâ€™re dissatisfied in anyway we could receive a full refund. I emailed back indicating the ring was a a bit too big and asked about exchanging for a size down. No response after a week. Very disappointed. Have since purchased another brand.;Disappointing customer service,Review is not so much about the product, it seems fine and a good value for the price. Review is mainly for the customer service, or lack of. I received an email after purchase saying that if weâ€™re dissatisfied in anyway we could receive a full refund. I emailed back indicating the ring was a a bit too big and asked about exchanging for a size down. No response after a week. Very disappointed. Have since purchased another brand.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 22, 2021;2;Uncomfortable grooves;I got these for my husband as a stocking stuffer gift. He can't wear his wedding band at work. The one he currently is wearing is by a different band and he said he didn't like these. He said they were uncomfortable and felt like it was scratching him. They were noticeable wearing. He only had one on for a little bit and he said to send them back. Too bad.;Uncomfortable grooves,I got these for my husband as a stocking stuffer gift. He can't wear his wedding band at work. The one he currently is wearing is by a different band and he said he didn't like these. He said they were uncomfortable and felt like it was scratching him. They were noticeable wearing. He only had one on for a little bit and he said to send them back. Too bad.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 12, 2021;2;Uncomfortable and cheap looking.;For me it just wasnâ€™t comfortable and looked much cheaper than I expected it to. I would say it seems durable and for the price and the quantity itâ€™s not a horrible buy but they just didnâ€™t work for me, someone elseâ€™s luck might be completely different. Exercise caution and do research before you buy.;Uncomfortable and cheap looking.,For me it just wasnâ€™t comfortable and looked much cheaper than I expected it to. I would say it seems durable and for the price and the quantity itâ€™s not a horrible buy but they just didnâ€™t work for me, someone elseâ€™s luck might be completely different. Exercise caution and do research before you buy.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 1, 2020;2;Get something more stronger.;I thought it would have been a harder piece of silicone, but it feels like a wide rubberband on your finger. Its definitely not as appealing in person as in the picture. After a couple of weeks I feel like its flimsy. I work in the HVAC trade and I'm working with my hands a lot. This feels like a hazard. Too loose and flimsy. Its comfortable but not a good value for the money.;Get something more stronger.,I thought it would have been a harder piece of silicone, but it feels like a wide rubberband on your finger. Its definitely not as appealing in person as in the picture. After a couple of weeks I feel like its flimsy. I work in the HVAC trade and I'm working with my hands a lot. This feels like a hazard. Too loose and flimsy. Its comfortable but not a good value for the money.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 15, 2021;2;Not Impressed;The fit is fine but the texture, coloring, and consistency is terrible. I ordered gun barrel gray but it looks like they just painted over a black one. There is an entire black ring in one edge and seams on the broad surface where either the paint or the silicon bubbled.;Not Impressed,The fit is fine but the texture, coloring, and consistency is terrible. I ordered gun barrel gray but it looks like they just painted over a black one. There is an entire black ring in one edge and seams on the broad surface where either the paint or the silicon bubbled.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 6, 2020;2;Does not retain its color!;I purchased a bronze ring. I have a desk job, so its not like I'm extra hard on it, but after a week or so, the bronze color started wearing off. Now, it's just a dark gray ring. It's very comfortable and I like everything else about it... but I didn't want a dark gray ring!;Does not retain its color!,I purchased a bronze ring. I have a desk job, so its not like I'm extra hard on it, but after a week or so, the bronze color started wearing off. Now, it's just a dark gray ring. It's very comfortable and I like everything else about it... but I didn't want a dark gray ring!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 20, 2021;2;Paint quality is bad;Only 2 of 4 are worth wearing...the black and gray. The other 2 that are made to look like metal, they have done a horrible job spraying them. Paint job is so messy with bad cut lines as well. I felt soo bad giving this pack to my husband on Father's Day but he desperately needed a bigger ring otherwise would've returned them. Pictures DO them justice in this case.;Paint quality is bad,Only 2 of 4 are worth wearing...the black and gray. The other 2 that are made to look like metal, they have done a horrible job spraying them. Paint job is so messy with bad cut lines as well. I felt soo bad giving this pack to my husband on Father's Day but he desperately needed a bigger ring otherwise would've returned them. Pictures DO them justice in this case.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 4, 2021;2;Not as Good Looking as the Picture;While I get that a metal look is difficult in rubber. These don't look anywhere as nice as the picture. Also the width is too wide and can be irritating which defeats part of the reason to wear it instead of metal.;Not as Good Looking as the Picture,While I get that a metal look is difficult in rubber. These don't look anywhere as nice as the picture. Also the width is too wide and can be irritating which defeats part of the reason to wear it instead of metal.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 26, 2021;2;Ehh...good enough;You get what you pay for. Not very good quality, even for silicone. My husbandâ€™s not fond of the design of the ring, itâ€™s bulky.... but until I got my return processed through the company weâ€™ve been using for his rings I bought these as a place-holder. Works for that but wouldnâ€™t purchase again.;Ehh...good enough,You get what you pay for. Not very good quality, even for silicone. My husbandâ€™s not fond of the design of the ring, itâ€™s bulky.... but until I got my return processed through the company weâ€™ve been using for his rings I bought these as a place-holder. Works for that but wouldnâ€™t purchase again.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 2, 2020;2;Thick. Thick. Thick.;These rings are a great value but the rings are so incredibly thick that they are uncomfortable to wear. I wish they weren't so thick. They are good looking rings and like I said, a great value. For me, they stayed in the packaging and I am not wearing them. Only if my Qualo breaks will I wear this until my new Qualo ring is delivered.;Thick. Thick. Thick.,These rings are a great value but the rings are so incredibly thick that they are uncomfortable to wear. I wish they weren't so thick. They are good looking rings and like I said, a great value. For me, they stayed in the packaging and I am not wearing them. Only if my Qualo breaks will I wear this until my new Qualo ring is delivered.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 15, 2021;2;4th different set of rings I've bought;Durability is fine. Scratchy on the edges when doing weights or labored work.Appearance I'm disappointed with. Coloring issues, nicks from where it was cut, just disappointed.Good product if your only wearing it to protect your finger from being ripped off by your real wedding band.Will move on after these crack and tear like every brand I've had before.;4th different set of rings I've bought,Durability is fine. Scratchy on the edges when doing weights or labored work.Appearance I'm disappointed with. Coloring issues, nicks from where it was cut, just disappointed.Good product if your only wearing it to protect your finger from being ripped off by your real wedding band.Will move on after these crack and tear like every brand I've had before.;;;;;;;;;;;;;;;;;;;;;
